brand,model,model_year,milage,fuel_type,ext_col,int_col,accident,horse_power,displacement_L,cylinder,transmission_clean
mercedes-benz,Sl-Class Sl500,2004,46000,gasoline,White,Gray,None reported,302.0,5.0,8.0,Automatic
acura,Ilx Premium,2022,16120,gasoline,Gray,Ebony,None reported,310.0,2.4,6.0,Automatic
mercedes-benz,Gl-Class Gl,2015,47000,gasoline,Silver,Black,None reported,362.0,3.0,6.0,Automatic
chevrolet,Tahoe Lt,2018,55000,gasoline,Black,Black,None reported,355.0,5.3,8.0,Automatic
ford,Bronco Sport,2022,13865,gasoline,Shadow Black,Ebony,None reported,310.0,1.5,6.0,Automatic
porsche,Panamera 2,2011,37200,gasoline,Black,Beige,None reported,300.0,3.6,6.0,Automatic
tesla,Model 3,2020,25000,unknown,Blue,Black,None reported,425.0,3.5,6.0,Automatic
bmw,428 I,2014,71000,gasoline,White,Black,Accident Reported,240.0,2.0,4.0,unknown
volkswagen,Golf Alltrack,2018,63277,gasoline,White,Black,None reported,170.0,1.8,4.0,Automatic
tesla,Model Y,2022,12055,unknown,Blue,Black,None reported,425.0,3.5,6.0,Automatic
chevrolet,Cruze Lt,2012,194000,gasoline,Gray,White,Accident Reported,138.0,1.4,4.0,Automatic
toyota,Tacoma Prerunner,2008,160000,gasoline,White,–,Accident Reported,236.0,4.0,6.0,Automatic
chevrolet,Corvette Base,2007,20200,gasoline,Red,Red,None reported,400.0,6.0,8.0,Automatic
nissan,Altima 2.5,2014,153350,gasoline,Black,Black,Accident Reported,182.0,2.5,4.0,Automatic
tesla,Model S,2018,33500,unknown,Gray,Black,None reported,518.0,3.5,6.0,Automatic
porsche,Boxster Base,2013,40800,gasoline,Brown,Beige,None reported,265.0,2.7,6.0,Automatic
mercedes-benz,Glc 300,2022,11875,gasoline,Black,Black,None reported,310.0,2.0,6.0,Automatic
toyota,Sequoia Platinum,2023,1025,hybrid,Black,Black,None reported,437.0,3.4,6.0,Automatic
toyota,Sienna Le,2015,76000,gasoline,Red,Gray,None reported,266.0,3.5,6.0,Automatic
hyundai,Palisade Sel,2021,34742,gasoline,Moonlight Cloud,Gray,Accident Reported,310.0,3.8,6.0,Automatic
subaru,Brz Limited,2022,10500,gasoline,Gray,–,None reported,228.0,2.4,4.0,unknown
bmw,M6 Base,2014,65550,gasoline,Black,Black,None reported,560.0,4.4,8.0,unknown
porsche,911 Carrera,1996,38000,unknown,Blue,Gray,None reported,310.0,3.5,6.0,unknown
gmc,Terrain Slt-1,2013,11563,gasoline,Blue,Black,Accident Reported,182.0,2.4,4.0,Automatic
ford,F-150 Raptor,2021,28260,gasoline,Blue,Blue,None reported,450.0,3.5,6.0,Automatic
mini,Cooper S,2007,118000,gasoline,Beige,Black,None reported,172.0,1.6,4.0,Automatic
ford,Mustang Gt,2006,27407,gasoline,Silver,Red,None reported,300.0,4.6,8.0,Manual
land,Rover Range,2016,49799,gasoline,Brown,Brown,None reported,340.0,3.0,6.0,Automatic
lexus,Ls 460,2007,127980,gasoline,Blue,Beige,None reported,380.0,4.6,8.0,Automatic
porsche,911 Carrera,2016,22500,gasoline,Gray,Beige,None reported,350.0,3.4,6.0,Automatic
land,Rover Discovery,2018,85000,gasoline,Gray,Black,None reported,340.0,3.0,6.0,Automatic
cadillac,Escalade Platinum,2019,92000,gasoline,Black,Black,None reported,420.0,6.2,8.0,Automatic
ram,1500 Laramie,2022,15607,gasoline,Billet Silver Metallic Clearcoat,Black,None reported,310.0,5.7,6.0,Automatic
bmw,M2 Base,2018,25000,gasoline,Black,Black,None reported,365.0,3.0,6.0,Automatic
toyota,Sequoia Limited,2018,63990,gasoline,White,Gray,Accident Reported,381.0,5.7,8.0,Automatic
ford,F-150 Xlt,2016,71000,e85 flex fuel,Black,–,Accident Reported,385.0,5.0,8.0,Automatic
acura,Tl Type,2008,122000,gasoline,Gray,Beige,None reported,286.0,3.5,6.0,unknown
jeep,Wrangler Unlimited,2014,122200,gasoline,Orange,Black,Accident Reported,285.0,3.6,6.0,Automatic
gmc,Acadia Slt-1,2019,51300,gasoline,Black,Black,Accident Reported,193.0,2.5,4.0,Automatic
ford,Mustang Mach-E,2021,24000,unknown,White,Black,None reported,290.0,3.5,6.0,Automatic
jeep,Wrangler X,2005,160900,gasoline,Black,–,Accident Reported,190.0,4.0,6.0,Automatic
mercedes-benz,Sprinter 2500,2011,120000,diesel,Black,Gray,None reported,188.0,3.0,6.0,Automatic
mercedes-benz,E-Class E,2021,72836,gasoline,White,Beige,None reported,255.0,2.0,4.0,Automatic
volvo,S90 T5,2018,95000,gasoline,White,Beige,None reported,250.0,2.0,4.0,Automatic
toyota,Supra A91-Mt,2023,1500,gasoline,Gray,Orange,None reported,382.0,3.0,6.0,Manual
land,Rover Lr2,2015,112465,gasoline,White,Beige,None reported,240.0,2.0,4.0,Automatic
mercedes-benz,G-Class G,2014,49899,gasoline,White,Black,None reported,536.0,5.5,8.0,Automatic
hyundai,Santa Fe,2021,25000,gasoline,Black,Gray,None reported,191.0,2.5,4.0,Automatic
volkswagen,Id.4 Pro,2023,1716,unknown,Gray,Gray w/Blue Bolsters,None reported,310.0,3.5,6.0,Automatic
gmc,Yukon Xl,2016,137500,gasoline,Black,Black,Accident Reported,420.0,6.2,8.0,Automatic
audi,Rs 7,2017,66250,gasoline,Gray,Gray,Accident Reported,605.0,4.0,8.0,Automatic
kia,Telluride S,2020,74026,gasoline,Sangria Red,Black,None reported,310.0,3.8,6.0,Automatic
toyota,Camry Solara,2008,57852,gasoline,Silver,Gray,None reported,210.0,3.3,6.0,Automatic
chevrolet,Corvette Zr-1,2009,18000,gasoline,Gray,Black,None reported,638.0,6.2,8.0,Manual
bmw,530E Base,2022,22700,plug-in hybrid,White,Black,None reported,288.0,2.0,4.0,Automatic
mercedes-benz,Sl-Class Sl,2013,72500,gasoline,Black,Beige,None reported,429.0,4.6,8.0,Automatic
ford,Expedition Timberline,2023,8911,gasoline,Dark Matter Metallic,Black Onyx,Accident Reported,310.0,3.5,6.0,Automatic
ford,Expedition Platinum,2018,48619,gasoline,Gray,White,None reported,400.0,3.5,6.0,Automatic
chevrolet,Silverado 1500,2000,97000,gasoline,White,Gray,None reported,200.0,4.3,6.0,Automatic
toyota,Highlander Hybrid,2019,46000,hybrid,Silver,Black,None reported,306.0,3.5,6.0,CVT
dodge,Charger Scat,2020,40208,gasoline,Red,Black,Accident Reported,485.0,6.4,8.0,Automatic
porsche,911 Carrera,2006,52744,gasoline,Gray,Black,Accident Reported,325.0,3.6,6.0,unknown
rivian,R1S Adventure,2023,250,unknown,Green,Black,None reported,835.0,3.5,6.0,Automatic
ford,Mustang Ecoboost,2018,34000,unknown,Blue,Gray,Accident Reported,310.0,3.5,6.0,Automatic
bmw,750 I,2018,81500,gasoline,White,White,None reported,445.0,4.4,8.0,Automatic
mercedes-benz,Amg Gt,2020,22000,hybrid,Gray,Black,None reported,429.0,3.0,6.0,Automatic
bmw,X5 M,2013,67000,gasoline,Silver,Black,Accident Reported,555.0,4.4,8.0,Automatic
porsche,Cayenne Awd,2020,34580,gasoline,Black,Red,None reported,335.0,3.0,6.0,Automatic
mercedes-benz,C-Class C300,2021,11111,gasoline,Gray,Black,None reported,310.0,2.0,6.0,Automatic
kia,Ev6 Gt-Line,2022,4820,unknown,Red,Black,None reported,320.0,3.5,6.0,Automatic
mercedes-benz,Gls 450,2017,106000,gasoline,White,Black,None reported,362.0,3.0,6.0,Automatic
jeep,Gladiator Overland,2020,8025,gasoline,Firecracker Red Clearcoat,Black,None reported,310.0,3.6,6.0,Automatic
porsche,911 Carrera,2006,96275,gasoline,Silver,Black,Accident Reported,325.0,3.6,6.0,Manual
lexus,Is 300,2017,68871,gasoline,Silver,Red,None reported,255.0,3.5,6.0,Automatic
buick,Enclave Leather,2015,89726,gasoline,White,Brown,None reported,288.0,3.6,6.0,Automatic
chevrolet,Suburban High,2021,23292,gasoline,Brown,Black,None reported,420.0,6.2,8.0,Automatic
toyota,Tacoma Sr5,2018,65290,gasoline,Blue,Black,Accident Reported,278.0,3.5,6.0,Automatic
bmw,X5 Xdrive35I,2013,76309,gasoline,Silver,Black,None reported,300.0,3.0,6.0,Automatic
ford,F-150 Platinum,2018,37100,e85 flex fuel,Black,Black,None reported,395.0,5.0,8.0,Automatic
mercedes-benz,Amg C,2017,46000,gasoline,Gray,Black,None reported,503.0,4.0,8.0,Automatic
honda,Pilot Black,2022,22564,gasoline,Platinum White Pearl,Black,None reported,310.0,3.5,6.0,Automatic
nissan,370Z Base,2013,106700,gasoline,Red,Black,None reported,332.0,3.7,6.0,Manual
nissan,Xterra S,2012,80000,gasoline,Black,Gray,None reported,261.0,4.0,6.0,Automatic
land,Rover Defender,2023,3678,hybrid,Fuji White,Black,None reported,310.0,3.0,6.0,Automatic
ford,Expedition El,2014,85149,gasoline,Oxford White,Camel Leather,None reported,310.0,5.4,6.0,Automatic
subaru,Outback Limited,2020,36844,gasoline,Magnetite Gray Metallic,Black,Accident Reported,310.0,2.4,6.0,CVT
ford,Thunderbird Deluxe,2004,79635,gasoline,Gray,Black,None reported,280.0,3.9,8.0,Automatic
tesla,Model 3,2020,23097,unknown,Black,Black,None reported,271.0,3.5,6.0,Automatic
chevrolet,Tahoe Ltz,2015,500,gasoline,White,Black,Accident Reported,355.0,5.3,8.0,Automatic
mercedes-benz,C-Class C,2015,102000,gasoline,Black,Black,None reported,241.0,2.0,4.0,Automatic
ford,Expedition Max,2020,67072,gasoline,Purple,Black,None reported,375.0,3.5,6.0,Automatic
volvo,Xc60 T6,2019,58600,gasoline,White,White,Accident Reported,330.0,2.0,4.0,Automatic
alfa,Romeo Giulia,2017,48000,gasoline,Red,Black,None reported,280.0,2.0,4.0,Automatic
bmw,I8 Base,2019,41500,plug-in hybrid,White,Black,None reported,369.0,1.5,3.0,unknown
lincoln,Navigator Reserve,2019,44741,gasoline,Beige,Beige,None reported,450.0,3.5,6.0,Automatic
genesis,Gv70 3.5T,2022,10200,gasoline,White,Black,None reported,375.0,3.5,6.0,Automatic
chrysler,300M Base,2004,45000,gasoline,Gray,Gray,None reported,250.0,3.5,6.0,Automatic
ford,F-250 Xlt,2016,94300,e85 flex fuel,Silver,Gray,Accident Reported,385.0,6.2,8.0,Automatic
mazda,Mazda3 Fwd,2022,21701,gasoline,Soul Red Crystal Metallic,Black,None reported,310.0,2.5,6.0,Automatic
pontiac,Firebird Trans,2001,64000,gasoline,Blue,Beige,None reported,310.0,5.7,8.0,Manual
lexus,Ls 430,2006,192000,gasoline,Silver,Gray,Accident Reported,278.0,4.3,8.0,Automatic
ram,1500 Laramie,2020,10458,gasoline,Delmonico Red Pearlcoat,Black,None reported,310.0,5.7,6.0,Automatic
jeep,Compass Trailhawk,2018,31000,gasoline,Gray,Black,None reported,180.0,2.4,4.0,Automatic
lincoln,Navigator L,2019,67073,gasoline,Black,Black,Accident Reported,450.0,3.5,6.0,Automatic
cadillac,Srx Luxury,2016,61549,gasoline,Red,Ebony,Accident Reported,310.0,3.6,6.0,Automatic
gmc,Sierra 2500,2022,22600,diesel,Ebony Twilight Metallic,Jet Black,None reported,310.0,6.6,6.0,Automatic
nissan,Leaf Sv,2023,7089,unknown,Black,Black,Accident Reported,214.0,3.5,6.0,Automatic
hyundai,Veloster Turbo,2014,128000,gasoline,Blue,Red,None reported,201.0,1.6,4.0,Manual
mazda,Mazda6 Isport,2008,106000,gasoline,Black,Beige,None reported,156.0,2.3,4.0,Automatic
audi,A6 55,2019,10832,hybrid,Black,Black,None reported,335.0,3.0,6.0,Automatic
mercedes-benz,S-Class S,2008,93000,gasoline,Black,Black,None reported,518.0,6.2,8.0,Automatic
mazda,Mx-5 Miata,2012,36568,gasoline,Blue,Beige,Accident Reported,167.0,2.0,4.0,Manual
jeep,Compass Latitude,2014,105000,gasoline,Black,Black,None reported,158.0,2.0,4.0,Automatic
ford,Expedition Xlt,2022,22169,gasoline,Black,Sandstone,None reported,310.0,3.5,6.0,Automatic
ford,F-250 Xlt,2017,29719,e85 flex fuel,White,Gray,None reported,385.0,6.2,8.0,Automatic
toyota,Tacoma Double,2007,24985,gasoline,Silver,Silver,None reported,236.0,4.0,6.0,Automatic
acura,Rdx W/A-Spec,2023,3959,gasoline,White,Black,None reported,310.0,2.0,6.0,Automatic
toyota,86 Base,2020,14700,gasoline,White,Black,None reported,200.0,2.0,4.0,Automatic
ford,F-250 Platinum,2017,22000,e85 flex fuel,Beige,Black,Accident Reported,385.0,6.2,8.0,Automatic
land,Rover Lr2,2010,100472,gasoline,Gray,Beige,None reported,230.0,3.2,6.0,Automatic
toyota,Tundra Sr5,2015,99000,gasoline,Gray,Gray,None reported,310.0,4.6,8.0,Automatic
kia,Telluride Sx,2020,55400,gasoline,Green,White,None reported,291.0,3.8,6.0,Automatic
chrysler,Sebring Lx,2008,67303,gasoline,Blue,Blue,None reported,173.0,2.4,4.0,Automatic
audi,S4 3.0T,2014,106000,gasoline,Gray,Black,Accident Reported,333.0,3.0,6.0,Manual
land,Rover Range,2013,81648,gasoline,Fuji White,–,None reported,310.0,5.0,6.0,Automatic
bmw,I3 Base,2014,74500,unknown,White,Gray,None reported,170.0,0.65,6.0,Automatic
gmc,Sierra 2500,2024,2043,gasoline,White,Black,None reported,401.0,6.6,8.0,Automatic
chevrolet,Caprice Classic,1996,60000,gasoline,Purple,Gray,None reported,260.0,5.7,8.0,Automatic
audi,Rs 5,2014,49098,gasoline,White,Black,Accident Reported,450.0,4.2,8.0,unknown
lexus,Es 350,2010,113500,gasoline,Red,Beige,Accident Reported,272.0,3.5,6.0,Automatic
acura,Integra W/A-Spec,2023,3574,gasoline,Apex Blue,Orchid,None reported,310.0,1.5,6.0,CVT
mercedes-benz,Maybach S,2016,18069,gasoline,Black,Black,None reported,523.0,6.0,12.0,Automatic
maserati,Grecale Modena,2023,3721,gasoline,White,Red,None reported,310.0,2.0,6.0,Automatic
toyota,4Runner Sr5,2023,1400,gasoline,White,Black,None reported,270.0,4.0,6.0,Automatic
cadillac,Srx Performance,2011,124542,gasoline,Gray,Beige,None reported,265.0,3.0,6.0,Automatic
ford,F-250 Lariat,2017,132269,e85 flex fuel,Gray,Black,None reported,385.0,6.2,8.0,Automatic
hummer,H2 Base,2008,155000,gasoline,Green,Black,Accident Reported,393.0,6.2,8.0,Automatic
porsche,Cayenne Base,2014,117697,gasoline,Black,Black,Accident Reported,300.0,3.6,6.0,Automatic
alfa,Romeo Stelvio,2019,26500,gasoline,Gray,Black,None reported,505.0,2.9,6.0,Automatic
jeep,Wrangler Unlimited,2019,52775,gasoline,Gray,Black,None reported,285.0,3.6,6.0,Automatic
lexus,Es 350,2008,146000,gasoline,Red,Beige,None reported,272.0,3.5,6.0,Automatic
volvo,Xc90 Recharge,2022,7800,plug-in hybrid,Black,Beige,None reported,455.0,2.0,4.0,Automatic
ford,Transit Connect,2018,66770,e85 flex fuel,Red,–,None reported,169.0,2.5,4.0,Automatic
subaru,Outback 2.5I,2013,116000,gasoline,Blue,Beige,Accident Reported,173.0,2.5,4.0,Automatic
lexus,Rc F,2015,25756,gasoline,Black,Black,None reported,467.0,5.0,8.0,Automatic
chevrolet,Colorado Z71,2020,20909,gasoline,Red,Jet Black,None reported,310.0,3.6,6.0,Automatic
toyota,Highlander Limited,2011,106000,gasoline,White,Gray,Accident Reported,270.0,3.5,6.0,Automatic
lexus,Rx 350,2012,160900,gasoline,Silver,Gray,None reported,270.0,3.5,6.0,Automatic
tesla,Model X,2017,100346,unknown,Silver,White,None reported,310.0,3.5,6.0,Automatic
chevrolet,Corvette Stingray,2023,4200,gasoline,White,Black,None reported,490.0,6.2,8.0,Automatic
ford,Mustang Gt,2016,25717,gasoline,Black,Black,None reported,435.0,5.0,8.0,Manual
chevrolet,Cruze Ltz,2013,87000,gasoline,Blue,Black,Accident Reported,138.0,1.4,4.0,Automatic
volkswagen,Golf Gti,2022,6400,gasoline,Green,Black,None reported,241.0,2.0,4.0,Automatic
lucid,Air Grand,2022,4900,unknown,Red,Black,None reported,536.0,3.5,6.0,Automatic
bmw,640 Gran,2015,98000,gasoline,Black,Beige,None reported,315.0,3.0,6.0,unknown
subaru,Impreza 2.0I,2017,44000,gasoline,Red,Black,None reported,152.0,2.0,4.0,Manual
ford,F-150 Xlt,2021,35921,gasoline,Antimatter Blue Metallic,Black,None reported,310.0,2.7,6.0,Automatic
aston,Martin V8,2008,25025,gasoline,White,Black,Accident Reported,380.0,4.3,8.0,Automatic
land,Rover Range,2020,38356,gasoline,Firenze Red Metallic,Ebony,None reported,310.0,2.0,6.0,Automatic
mercedes-benz,Sl-Class Sl500,2005,127000,gasoline,White,Beige,None reported,302.0,5.0,8.0,Automatic
ford,F-150 Lariat,2017,74349,gasoline,White,–,None reported,375.0,3.5,6.0,Automatic
volkswagen,Id.4 Pro,2023,16800,unknown,Gray,Black,None reported,295.0,3.5,6.0,Automatic
mazda,Mazda6 Touring,2020,78700,gasoline,White,Black,None reported,187.0,2.5,4.0,Automatic
volkswagen,Touareg V6,2017,50600,gasoline,Red,Brown,Accident Reported,280.0,3.6,6.0,Automatic
chevrolet,Cruze Ls,2018,100000,gasoline,White,Black,Accident Reported,153.0,1.4,4.0,Automatic
chevrolet,Express 3500,2008,144000,gasoline,White,Gray,None reported,323.0,6.0,8.0,Automatic
ford,Mustang Mach-E,2023,13232,unknown,Gray,Black,None reported,346.0,3.5,6.0,Automatic
bmw,528 I,2015,111000,gasoline,Gray,–,Accident Reported,240.0,2.0,4.0,Automatic
toyota,Matrix Xrs,2003,143600,gasoline,Black,Black,None reported,180.0,1.8,4.0,Manual
toyota,Corolla Hybrid,2022,44459,hybrid,Silver,Gray,None reported,121.0,1.8,4.0,Automatic
bmw,328 I,2013,52000,gasoline,White,Beige,None reported,240.0,2.0,4.0,unknown
ford,Expedition King,2020,58700,gasoline,Black,Brown,Accident Reported,375.0,3.5,6.0,Automatic
hyundai,Veloster Value,2017,55359,gasoline,Ironman Silver,Black,None reported,310.0,1.6,6.0,Automatic
bmw,X5 M,2022,8307,gasoline,Blue Metallic,Sakhir Orange,None reported,310.0,4.4,6.0,Automatic
chevrolet,Malibu Premier,2021,33400,gasoline,White,Black,None reported,250.0,2.0,4.0,Automatic
mercedes-benz,S-Class S,2020,22000,gasoline,White,Beige,None reported,463.0,4.0,8.0,Automatic
nissan,Pathfinder Sl,2018,167000,gasoline,Black,Beige,None reported,284.0,3.5,6.0,Automatic
ford,Excursion Limited,2001,109357,gasoline,Green,Beige,None reported,310.0,6.8,10.0,Automatic
ford,Expedition Platinum,2019,34672,gasoline,White,White,None reported,400.0,3.5,6.0,Automatic
cadillac,Lyriq Luxury,2023,1090,unknown,Gray,Silver,None reported,500.0,3.5,6.0,Automatic
maserati,Ghibli S,2017,53500,gasoline,Gray,Black,None reported,404.0,3.0,6.0,Automatic
lincoln,Town Car,2003,142215,gasoline,Gray,Beige,None reported,239.0,4.6,8.0,Automatic
bmw,M4 Base,2023,15000,gasoline,BLUE,ORANGE,None reported,310.0,3.0,6.0,Manual
bmw,M3 Base,2016,55250,gasoline,Blue,White,None reported,425.0,3.0,6.0,Manual
ram,Promaster 2500,2018,10339,gasoline,White,Gray,None reported,280.0,3.6,6.0,Automatic
mazda,Cx-50 2.5,2023,16200,gasoline,Blue,Beige,None reported,227.0,2.5,4.0,Automatic
jaguar,Xk8 Base,1997,50000,gasoline,White,Beige,None reported,290.0,4.0,8.0,Automatic
audi,A6 3.2,2008,202000,gasoline,Blue,Gray,Accident Reported,255.0,3.2,6.0,Automatic
ram,1500 Rebel,2018,54800,gasoline,White,Black,Accident Reported,395.0,5.7,8.0,Automatic
alfa,Romeo Giulia,2020,23339,gasoline,Rosso,Black,None reported,310.0,2.0,6.0,Automatic
honda,Ridgeline Black,2017,91600,gasoline,Black,Black,None reported,280.0,3.5,6.0,Automatic
porsche,Panamera 4S,2017,42596,gasoline,Black,Black,None reported,440.0,2.9,6.0,unknown
toyota,Corolla Le,2016,17500,gasoline,Red,Gray,None reported,132.0,1.8,4.0,Automatic
ford,F-150 Xlt,2019,81778,gasoline,Black,Medium Earth Gray,None reported,310.0,3.5,6.0,Automatic
bmw,340 I,2018,44261,gasoline,Gray,Black,None reported,310.0,3.0,6.0,Automatic
mitsubishi,Eclipse Gs,2008,189500,gasoline,Red,Black,None reported,162.0,2.4,4.0,Manual
chrysler,Town &,2009,73500,gasoline,Silver,Gray,Accident Reported,170.0,3.3,6.0,Automatic
subaru,Impreza 2.0I,2017,160000,gasoline,White,Beige,Accident Reported,152.0,2.0,4.0,Automatic
ford,Transit-350 Base,2019,94650,gasoline,White,–,None reported,275.0,3.7,6.0,Automatic
kia,Optima S,2018,74000,gasoline,White,Black,None reported,185.0,2.4,4.0,Automatic
bmw,X4 Xdrive30I,2022,34800,gasoline,Blue,Brown,None reported,248.0,2.0,4.0,Automatic
ram,2500 Tradesman,2020,41000,gasoline,White,Gray,None reported,410.0,6.4,8.0,Automatic
lexus,Lx 570,2016,33655,gasoline,White,Brown,None reported,383.0,5.7,8.0,Automatic
ford,Mustang Gt,2013,18000,gasoline,Silver,Black,None reported,412.0,5.0,8.0,Automatic
lexus,Rx 350,2021,28262,gasoline,Obsidian,–,None reported,310.0,3.5,6.0,Automatic
pontiac,Firebird Base,2001,111000,gasoline,White,Gray,None reported,200.0,3.8,6.0,Automatic
jaguar,Xf 35T,2017,101453,gasoline,White,Beige,Accident Reported,340.0,3.0,6.0,Automatic
hyundai,Sonata Gls,2013,136991,gasoline,Gray,Gray,None reported,198.0,2.4,4.0,Automatic
ford,Shelby Gt500,2022,2050,gasoline,Gray,Black,None reported,760.0,5.2,8.0,unknown
pontiac,Solstice Gxp,2009,122348,gasoline,Red,Black,Accident Reported,260.0,2.0,4.0,Automatic
mercedes-benz,Slk-Class Slk280,2007,67200,gasoline,Silver,Black,None reported,228.0,3.0,6.0,Automatic
lexus,Ct 200H,2015,101000,hybrid,Black,Black,Accident Reported,134.0,1.8,4.0,Automatic
chevrolet,Traverse High,2020,56247,gasoline,Stone Gray Metallic,Jet Black,None reported,310.0,3.6,6.0,Automatic
bmw,M2 Competition,2020,500,gasoline,Black,Black,None reported,405.0,3.0,6.0,Automatic
chevrolet,Silverado 1500,2019,36021,gasoline,Cajun Red Tintcoat,Jet Black,None reported,310.0,2.7,6.0,Automatic
jeep,Wrangler Sahara,2013,111850,gasoline,Red,Black,Accident Reported,285.0,3.6,6.0,Automatic
ford,Mustang Gt,2011,74500,gasoline,Black,Black,None reported,412.0,5.0,8.0,Manual
fiat,124 Spider,2017,45000,gasoline,Gray,Black,Accident Reported,164.0,1.4,4.0,Manual
ford,Mustang Gt,2019,35500,gasoline,White,Black,None reported,460.0,5.0,8.0,Automatic
lexus,Rx 350,2021,30761,gasoline,Eminent White Pearl,Black,None reported,310.0,3.5,6.0,Automatic
audi,A4 2.0T,2019,7300,gasoline,White,Gray,None reported,188.0,2.0,4.0,Automatic
jeep,Wrangler Sport,2011,109646,gasoline,Mango Tango Pearlcoat,Black,None reported,310.0,3.8,6.0,Automatic
jaguar,F-Pace 30T,2019,34365,gasoline,Yulong,Ebony,None reported,310.0,2.0,6.0,Automatic
cadillac,Xt5 Base,2019,74414,gasoline,Black,Beige,None reported,310.0,3.6,6.0,Automatic
hyundai,Genesis Coupe,2010,65000,gasoline,Gray,Black,None reported,210.0,2.0,4.0,Automatic
porsche,Macan S,2020,19701,gasoline,–,–,None reported,310.0,3.0,6.0,Automatic
cadillac,Escalade Base,2007,150000,gasoline,White,Beige,None reported,403.0,6.2,8.0,Automatic
honda,Clarity Plug-In,2018,71000,plug-in hybrid,Red,Beige,Accident Reported,212.0,1.5,4.0,Automatic
volkswagen,Beetle 2.0T,2018,36824,gasoline,Red,Red,None reported,174.0,2.0,4.0,Automatic
lincoln,Mkz Base,2015,117292,gasoline,Beige,Beige,None reported,240.0,2.0,4.0,Automatic
ford,F-250 Lariat,2019,85000,diesel,Black,Black,Accident Reported,450.0,6.7,8.0,Automatic
chevrolet,Silverado 3500,2015,77500,diesel,Black,Brown,None reported,397.0,6.6,8.0,Automatic
